trade_id,order_id,timestamp,exchange,user_id,pair,side,order_type,maker_taker,price,amount,value_quote,fee_rate,fee_amount,fee_currency,filled_percent,is_margin,wallet_before_quote,wallet_after_quote,note
t00000988,o1000000987,39:41.2,Bitstamp,user_01812,ETH/USDT,buy,limit,taker,41327.6404,291.3681592,12041558.51,0.00126868,15276.88445,USDT,100,FALSE,1117.09,-12055718.3,
t00000989,o1000000988,30:41.2,Kraken,user_00467,LTC/USDT,buy,market,taker,40049.1345,417.4006084,16716533.11,0.00201263,33644.19602,USDT,100,FALSE,9502.75,-16740674.55,
t00000990,o1000000989,52:41.2,Coinbase Pro,user_00547,DOT/USDT,buy,limit,maker,5223.1737,376.8731117,1968473.725,0.00092765,1826.054651,USDT,100,FALSE,5402.95,-1964896.83,
t00000991,o1000000990,44:41.2,Coinbase Pro,user_02436,ETH/USDT,sell,market,taker,28843.0806,875.906166,25263832.14,0.00238969,60372.72703,USDT,100,FALSE,4077.41,-25320127.46,
t00000992,o1000000991,44:41.2,Kraken,user_04652,LTC/USDT,sell,limit,taker,23199.3529,905.299946,21002372.93,0.00214917,45137.66983,USDT,100,FALSE,9317.97,-21038192.63,
t00000993,o1000000992,20:41.2,Bitstamp,user_03861,DOT/USDT,buy,limit,maker,5935.8954,492.9620421,2926171.118,0.00099948,2924.649509,USDT,100,FALSE,1219.52,-2927876.25,
t00000994,o1000000993,47:41.2,Coinbase Pro,user_00011,ETH/USDT,buy,market,taker,49028.4211,330.1626488,16187353.37,0.00169098,27372.49081,USDT,100,FALSE,6232.82,-16208493.05,
t00000995,o1000000994,36:41.2,Gemini,user_03576,LTC/USDT,buy,market,maker,10735.187,106.809636,1146621.416,0.00041214,472.5685503,USDT,100,FALSE,5940.39,-1141153.59,
t00000996,o1000000995,18:41.2,Coinbase Pro,user_03272,ETH/USDT,sell,market,maker,3362.1754,953.4033454,3205509.274,0.00073029,2340.951368,USDT,100,FALSE,2973.88,-3204876.35,
t00000997,o1000000996,17:41.2,Binance,user_02409,ETH/USDT,buy,limit,maker,29742.5716,60.23634263,1791583.734,0.00097236,1742.064359,USDT,100,FALSE,4859.99,-1788465.81,
t00000998,o1000000997,29:41.2,Binance,user_00893,DOT/USDT,sell,market,taker,36943.4644,297.6573011,10996491.91,0.00127044,13970.38318,USDT,100,FALSE,6870.38,-11003591.91,
t00000999,o1000000998,42:41.2,Bitstamp,user_01569,ETH/USDT,buy,limit,maker,1622.6561,298.0732205,483670.3295,0.0006023,291.3146395,USDT,100,FALSE,7544.18,-476417.46,
t00001000,o1000000999,27:41.2,Kraken,user_04329,ETH/USDT,buy,market,maker,32936.0526,320.4080821,10552977.45,0.00083609,8823.238913,USDT,100,FALSE,1006.45,-10560794.24,
